title,image,description
"Carburant : le prix coûtant, un effet limité pour l’automobiliste",https://img.lemde.fr/2023/09/27/0/0/4105/2736/110/73/60/0/8e53755_1695803619898-000-33vh7gk.jpg,"Après avoir refusé la vente à perte, les grandes et moyennes surfaces s’engagent à vendre l’essence sans faire de bénéfice."
L’inflation a modifié le rôle et les objectifs de la rémunération variable des salariés,https://img.lemde.fr/2023/09/27/0/0/4416/2944/110/73/60/0/74e1130_1695799253814-pns-6553004.jpg,"Bien que le versement de bonus demeure une pratique bien ancrée, la hausse des prix et les tensions sur le marché du travail ont incité les employeurs à repenser la structure des rémunérations."
Pourquoi l’inflation risque encore de durer en France,https://img.lemde.fr/2023/09/26/0/0/4723/3149/110/73/60/0/d69554a_1695734682486-jup013-13.jpg,"La surchauffe des prix reste forte, et la tendance qui était annoncée comme « transitoire » commence à ressembler à une course de fond. De nombreuses questions continuent de se poser au quotidien : est-ce que les prix vont baisser ? Qui en profite ? Qui sont les plus touchés ?"
"Inflation : dans un garage du Tarn, les automobilistes tentent de réduire leurs frais",https://img.lemde.fr/2023/09/25/307/0/5798/3865/110/73/60/0/d42e095_1695649851338-vn20230914-garage-albi-001.jpg,"A Albi, les clients automobilistes de l’entreprise Serieys Auto racontent leurs calculs et astuces pour compenser l’inflation."
Le gouvernement présente un projet de loi anti-inflation sans garantie de baisse des prix,https://img.lemde.fr/2023/09/13/0/0/5735/3823/110/73/60/0/bb86182_2023-09-13t124508z-1717346655-rc2l73apn0w6-rtrmadp-3-france-inflation-carrefour.JPG,"Le texte, présenté en conseil des ministres mercredi, avance la période des discussions tarifaires entre les distributeurs et les grandes marques avec l’espoir de faire baisser les prix dès la mi-janvier. Mais les industriels demandent déjà de nouvelles hausses de tarifs."
"Paris 2024 : « Les jours de compétition, ce sera compliqué de circuler dans Paris », reconnaît le ministre des transports",https://img.lemde.fr/2023/11/14/0/0/5472/3648/110/73/60/0/77fefd2_1699974435010-000-1rc406.jpg,"Après la tenue d’une réunion avec l’ensemble des acteurs du transport sur le sujet, Clément Beaune a annoncé, mardi, que les plans de circulation dans la capitale pendant les Jeux olympiques seraient présentés avant la fin de l’année."
Paris 2024 : la liste des écoles pour lesquelles la rentrée 2024 sera décalée est en cours de constitution,https://img.lemde.fr/2023/11/13/0/0/3199/2133/110/73/60/0/b77252e_2023-11-13t193855z-637985339-rc2ic4aw52g0-rtrmadp-3-france-olympics-azerbaijan.JPG,"En raison des Jeux paralympiques, certains établissements scolaires, situés dans un périmètre de circulation interdite ou restreinte, ou à proximité des voies réservées, devront différer la rentrée en septembre 2024."
Paris 2024 : la France dénonce une campagne de désinformation liée à l’Azerbaïdjan,https://img.lemde.fr/2023/10/08/0/0/5500/3666/110/73/60/0/92e0911_2023-10-08t155209z-1946653794-rc2co3aswtlk-rtrmadp-3-paralympics-2024.JPG,"Selon un rapport de l’organisme de lutte contre les ingérences numériques étrangères, les investigations ont démarré en juillet lorsque « plusieurs visuels appelant à boycotter » les Jeux olympiques ont été détectés."
"Paris 2024 : dans l’écume de Teahupoo, la surfeuse Vahine Fierro ouvre la voie",https://img.lemde.fr/2023/11/13/0/0/3904/2602/110/73/60/0/ebbd40d_1699890910617-000-33rb9ru.jpg,"Si le surf est au cœur de la culture polynésienne, les femmes ont longtemps été exclues de la pratique. Première « locale » à surfer sur l’emblématique vague de Teahupoo, désignée site olympique, la Française incarne la féminisation de la discipline."
"Paris 2024 : à Tahiti, les Jeux olympiques ne savent plus sur quelle vague surfer",https://img.lemde.fr/2023/11/13/1/0/8192/5461/110/73/60/0/a339636_1699880950405-000-342q2wu.jpg,"Le choix de Teahupoo pour l’épreuve de surf avait réjoui les adeptes. Mais de nombreux Tahitiens s’opposent à la création d’une nouvelle infrastructure sur ce site en vue des Jeux, à cause de dommages irrémédiables pour la vie du récif."
"Paris 2024 : la perception des Jeux olympiques « atteint la cote d’alerte » chez les Franciliens, selon un sondage",https://img.lemde.fr/2023/08/19/53/0/7773/5182/110/73/60/0/d29d419_5042220-01-06.jpg,"Selon une enquête d’Odoxa, 44 % des Franciliens jugent que l’accueil des Jeux est une mauvaise chose, quand ils étaient 22 % à exprimer cette opinion il y a deux ans. Sur le plan national, 65 % des Français sont favorables à la tenue des Jeux, contre 69 % en mars."
Paris 2024 : « Le grand déballage dans les fédérations sportives à huit mois des Jeux olympiques »,https://img.lemde.fr/2023/11/09/146/0/3956/2637/110/73/60/0/fe4e280_1699547913741-000-32hj8fp.jpg,Les différentes auditions devant la commission d’enquête parlementaire sur les défaillances dans les fédérations montrent que le mouvement sportif est encore malade de sa gouvernance.
"Paris 2024 : en Bretagne, les mascottes des JO ravivent un savoir-faire perdu",https://img.lemde.fr/2023/11/10/0/0/7791/5194/110/73/60/0/d5d795c_1699639277091-000-32w38e4.jpg,"Si la majeure partie des « Phryges », les peluches olympiques, reste produite en Chine, celles fabriquées à Guerche-de-Bretagne, en Ille-et-Vilaine, incarnent la renaissance de l’industrie du jouet en France."
"Paris 2024 : le parcours de la flamme paralympique dévoilé, du berceau du parasport, en Angleterre, jusqu’à Paris",https://img.lemde.fr/2023/11/10/0/0/5443/3629/110/73/60/0/7c08ce2_1699604270694-000-9le7n2.jpg,"Le Comité d’organisation des Jeux a révélé, vendredi, le parcours de la flamme. Allumée à Stoke Mandeville, elle se divisera en douze flammes qui traverseront une cinquantaine de villes françaises en quatre jours."
"Avant les JO 2024, Paris teste le démontage des caisses des bouquinistes",https://img.lemde.fr/2023/11/08/0/0/7327/4884/110/73/60/0/48a9458_1699453043467-000-33r49bw.jpg,"Vendredi 10 novembre, quatre boîtes de vendeurs de livres d’occasion des quais de Seine seront démontées et remontées pour tester la faisabilité du grand déménagement des bouquinistes prévu en juillet, avant la cérémonie d’ouverture des Jeux olympiques."
"Au Royaume-Uni, le sport valorisé à l’école est davantage un mythe qu’une réalité",https://img.lemde.fr/2023/11/07/0/0/4000/2666/110/73/60/0/69709d6_1699353392309-2020-06-01t153620z-1189163075-rc2f0h9vjaal-rtrmadp-3-health-coronavirus-britain.JPG,"Le ministère de l’éducation recommande aux établissements publics outre-Manche deux heures d’éducation physique par semaine. Et encore, il ne s’agit pas d’une obligation."
"En Espagne, la bataille pour passer à trois heures de sport au collège",https://img.lemde.fr/2023/11/02/0/0/3469/2312/110/73/60/0/bc6b703_1698909790979-000-1ez1ut.jpg,"L’Espagne est à la queue des pays européens en nombre d’heures de pratique sportive à l’école. Seule la communauté de Madrid a approuvé une troisième heure d’éducation physique obligatoire, en 2020, après plusieurs années de débat."
Paris 2024 : le président polynésien envisage de déplacer les épreuves de surf du site de Teahupoo,https://img.lemde.fr/2015/08/26/0/0/2835/1890/110/73/60/0/e4b48a1_32257-uuvcff.jpg,"Le projet d’installer une tour des juges en aluminium dans le lagon pour les Jeux olympiques suscite depuis plusieurs mois la colère des habitants, des surfeurs et des écologistes."
"« Savoir nager » en sécurité, un objectif national difficile à atteindre en France",https://img.lemde.fr/2023/11/07/0/6/6036/4024/110/73/60/0/45dabfe_1699355276977-000-32ec3md.jpg,"L’apprentissage de la natation à l’école a été érigé en priorité par l’éducation nationale. Pourtant, en raison du manque d’équipements ou de leur vétusté, certains établissements n’arrivent pas à l’enseigner."
"Le sport à l’école et en dehors : à Aulnay-sous-Bois, le handball motive les adolescentes",https://img.lemde.fr/2023/11/02/0/0/2835/1890/110/73/60/0/5b3aadd_1698917762487-43-millerand-img-5264.jpg,"Afin d’éviter les défections fréquentes chez les filles autour de la puberté, les joueuses de la section handball du collège Victor-Hugo, à Aulnay-sous-Bois (Seine-Saint-Denis), ont été réunies au sein d’une même classe. Avec l’objectif de combiner réussite sportive et scolaire."
Le sport à l’école cherche encore la bonne formule,https://img.lemde.fr/2023/10/31/0/0/8256/5504/110/73/60/0/259594f_1698754891583-000-33u92j6.jpg,"Malgré un temps d’activité physique obligatoire plus élevé que celui de leurs voisins européens, les élèves français ont une pratique sportive régulière plutôt faible. La faute à la place de la discipline au sein de l’éducation nationale, mais aussi à un défaut de continuité entre école, associations sportives scolaires et clubs."
Le comité olympique russe conteste devant le Tribunal arbitral du sport sa suspension par le CIO,https://img.lemde.fr/2023/10/13/0/0/4312/2875/110/73/60/0/80140a0_2023-10-13t101457z-1646425562-rc2mr3axmxr7-rtrmadp-3-olympics-ioc.JPG,"Le Comité international olympique avait décidé, le 12 octobre, de suspendre l’instance russe en raison de sa décision d’inclure parmi ses membres les organisations sportives régionales ukrainiennes de Donetsk, Kherson, Louhansk et Zaporijia."
"Après Teddy Riner, le judo français veut éviter une traversée du désert chez les lourds",https://img.lemde.fr/2023/05/13/0/0/3919/2613/110/73/60/0/eeafa23_5256582-01-06.jpg,"En l’absence du champion olympique de 34 ans, aucun Français n’est aligné dans la catégorie reine des + de 100 kilos aux championnats d’Europe à Montpellier. Mais la fédération s’organise déjà pour trouver un remplaçant à la star de la discipline."
Paris 2024 : « Emmanuel Macron au défi d’inscrire les Jeux dans une vision politique »,https://img.lemde.fr/2023/10/05/0/0/5856/3904/110/73/60/0/a90369f_42765bfec337456cb6c59e6cd1446dd2-0-398742e9d68a478b86f0c723f54128de.jpg,"Pour le chef de l’Etat et son gouvernement, il va falloir dépasser le slogan « les Jeux de tous les Français » en offrant une mise en perspective de ce que l’événement peut représenter pour le pays, et faire en sorte que celle-ci soit partagée. Ce n’est pas gagné."
"Paris 2024 : à Font-Romeu, petits et grands bols d’air pour tenter de tutoyer les sommets",https://img.lemde.fr/2023/11/03/65/0/4000/2666/110/73/60/0/8f51871_1699018301419-jo-font-romeu-bartoli016.jpg,"Unique en France, le Centre national d’entraînement en altitude accueille les sportifs de haut niveau dans leur préparation des Jeux olympiques de 2024."
Idalia rétrogradée en tempête tropicale après son passage en Floride,https://img.lemde.fr/2023/08/30/0/0/3900/2600/110/73/60/0/419497d_5141765-01-06.jpg,Des phénomènes de submersion marine ont entraîné des inondations dans l’ouest de l’Etat où les vents ont soufflé jusqu’à 150 km/h. Aucune victime n’est à déplorer selon le gouverneur Ron DeSantis.
Une tempête tropicale formée dans les Caraïbes se dirige vers la Floride,https://img.lemde.fr/2023/08/27/0/7/2325/1550/110/73/60/0/8c7c274_5121170-01-06.jpg,"Dix jours après la Californie, la Floride est à son tour sous la menace d’une tempête tropicale nommée Idalia, qui pourrait se muer en ouragan d’ici à son arrivée sur les terres, prévue mercredi."
La Californie se prépare au passage d'Hilary,https://img.lemde.fr/2023/08/20/0/220/7129/4753/110/73/60/0/e99f366_5052515-01-06.jpg,"L'ouragan, rétrogradé de catégorie 4 à 1 sur une échelle de 5, devrait se transformer en tempête tropicale avant d'atteindre les côtes du sud de la Californie, une première depuis 1939."
Etats-Unis : le sud de la Californie en état d’urgence à l’approche de l’ouragan Hilary,https://img.lemde.fr/2023/08/20/0/2/5388/3592/110/73/60/0/09e193c_5050810-01-06.jpg,L’ouragan qui se trouvait samedi au nord-ouest du Mexique a été rétrogradé en catégorie 2 sur une échelle de 5. Les précipitations ont pour l’instant provoqué de légers dégâts.
"Au Japon, le typhon Lan attendu mardi sur l’île principale",https://img.lemde.fr/2023/08/14/0/0/6000/4000/110/73/60/0/779757a_5545f570caa6438eaf16580214da6c75-0-ae1133261d8c4a62910106deae1f6374.jpg,"Le typhon devrait toucher l’île d’Honshu mardi, où des vents de plus de 160 km/h sont attendus."
"En Russie, le passage d’un ouragan fait au moins 8 morts et 27 blessés dans un camping",https://img.lemde.fr/2023/07/30/0/1/1998/1332/110/73/60/0/e17ad1b_1690710334092-452856.jpg,"L’ensemble des victimes séjournaient dans un camping situé près du lac Ialtchik, dans l’ouest du pays, après que des arbres ont été déracinés au passage de l’ouragan, ont fait savoir dimanche les autorités russes."
Des « drones flottants » affrontent les ouragans pour mieux les comprendre et les prévoir,https://img.lemde.fr/2023/07/24/0/112/1218/812/110/73/60/0/a1f4d37_1690211162524-drone-flottant.jpg,"Cet été, des petits navires sillonnent l’ouest de l’Atlantique, en pleine saison cyclonique, pour collecter des données au cœur des tempêtes."
Le cyclone Mocha fait au moins cinq morts en Birmanie et laisse des dizaines de milliers d’habitants coupés du monde,https://img.lemde.fr/2023/05/15/0/0/3681/2454/110/73/60/0/6bd5d76_5271385-01-06.jpg,"Parfois appelés ouragans dans l’Atlantique et typhons dans le Pacifique, ces cyclones constituent une menace régulière sur les côtes du Nord de l’océan Indien, où vivent des dizaines de millions de personnes."
"Au Mexique, l’ouragan Roslyn fait au moins deux morts",https://img.lemde.fr/2022/10/23/0/4/3000/2000/110/73/60/0/ee72fff_gggegc04-storm-roslyn-1023-11.jpg,"La tempête tropicale, qui a touché terre dimanche dans le nord-ouest du pays en tant qu’ouragan de catégorie 3, a aussi endommagé des maisons et détruit des routes, avant une probable disparition en soirée."
"Après le passage de l’ouragan Ian, « plus jamais je ne reviendrai vivre en Floride »",https://img.lemde.fr/2022/10/03/0/0/5616/3744/110/73/60/0/ff4e115_1664812984572-673801.jpg,"Plus de 80 personnes sont mortes, dont la moitié dans la région de Fort Myers, selon un bilan provisoire. Si la région est habituée aux vents puissants, la brusque montée des eaux a pris les habitants par surprise."
"A Cuba, une coupure de courant généralisée après le passage de l’ouragan Ian",https://img.lemde.fr/2022/09/28/0/0/4455/2970/110/73/60/0/7fa8a15_5310392-01-06.jpg,"Seules les quelques personnes disposant d’un générateur à essence à domicile ou au bureau ont accès au courant, dans ce pays de 11,2 millions d’habitants."
Ouragan Agatha : dix morts et une vingtaine de disparus dans le sud du Mexique,https://img.lemde.fr/2022/06/01/1/0/1583/1055/110/73/60/0/45268d5_gggtbr03-mexico-hurricane-agatha-0531-11.jpg,"Les fortes pluies « ont fait sortir les rivières de leur lit et provoqué des glissements de terrain », a expliqué le gouverneur de l’Etat d’Oaxaca. La côte Pacifique du pays n’a pas connu pareil ouragan pour un mois de mai depuis 1949."
"Seize ans après Katrina, un nouvel ouragan frappe la Louisiane",https://img.lemde.fr/2021/08/30/0/0/5568/3712/110/73/60/0/dd386ad_690369666-313862.jpg,"De catégorie 4 quand il a touché la côte américaine, dimanche, Ida a plongé la Nouvelle-Orléans dans le noir. Il a depuis été rétrogradé en catégorie 1."
"L’ouragan Iota s’abat sur l’Amérique centrale, au moins une personne tuée",https://img.lemde.fr/2020/11/17/0/13/4938/3292/110/73/60/0/fee6491_5728638-01-06.jpg,"Des pluies torrentielles vont s’abattre sur des terres gorgées d’eau et sur des populations déjà sinistrées, du fait du passage du cyclone Eta il y a deux semaines."
L’ouragan Sally en passe de frapper le sud-est des Etats-Unis,https://img.lemde.fr/2020/09/15/0/29/2941/1961/110/73/60/0/02b310f_5330155-01-07.jpg,"Donald Trump a invité les habitants de l’Alabama, de la Louisiane et du Mississippi à la plus grande prudence face à cet ouragan de catégorie 1."
"Avec le réchauffement, les ouragans plus lents et plus destructeurs",https://img.lemde.fr/2017/12/19/193/23/2660/1773/110/73/60/0/8685009_16417-o0bia6.j6jjs.jpg,"Selon une étude américano-japonaise, le déplacement des cyclones et des tempêtes tropicales devrait être de moins en moins rapide, ce qui entraînerait des dégâts plus importants."
"Vingt ans après la tempête de 1999, doit-on s’attendre à plus d’ouragans en Europe ?",https://img.lemde.fr/2019/09/10/0/181/1619/1079/110/73/60/0/23009d7_4T3AFCD8JM8JdQ8UMAHdyAjl.jpg,"Depuis des années, les chercheurs observent une tendance des cyclones à atteindre le maximum de leur puissance à des latitudes plus élevées qu’auparavant."
« L’ouragan Dorian a mis au jour le vilain petit secret » : la grande peur des Haïtiens des Bahamas,https://img.lemde.fr/2019/09/21/0/0/3120/2080/110/73/60/0/3fcca50_1i-ayKcWB0pUUFxuya9ckCt5.jpg,"Après l’ouragan Dorian, les travailleurs migrants craignent des tensions avec la population et les autorités"
"Aux Bahamas, l’ouragan Dorian fait place aux boues noires",https://img.lemde.fr/2019/09/16/11/0/4052/2701/110/73/60/0/aba3c3d_iJhxkiYgZ-FbZfeBerSyrUH8.jpg,"L’île de Grand Bahama est confrontée à une pollution aux hydrocarbures, après le débordement de cuves appartenant au géant pétrolier norvégien Equinor."
"Après le passage de l’ouragan Dorian sur les îles des Bahamas, un silence de fin du monde",https://img.lemde.fr/2019/09/14/0/0/6480/4320/110/73/60/0/f7ed97b_QgOvJVq5vBuvMdKDs1fq4MXi.jpg,"Sur Grand Abaco et Grand Bahama, les habitants qui sont restés tentent de nettoyer les décombres. Mais les moyens manquent et une nouvelle tempête menace déjà."
« Les actifs russes gelés doivent servir à reconstruire l’Ukraine »,https://img.lemde.fr/2023/11/12/0/0/3166/2110/110/73/60/0/b1d3460_2023-11-12t214251z-1094102360-rc2x84al1qod-rtrmadp-3-ukraine-crisis-front.JPG,"Kiev souhaite récupérer quelque 300 milliards d’euros d’avoirs russes gelés au titre des sanctions contre Moscou à la suite du déclenchement de l’invasion de l’Ukraine à titre de réparation, observe Julien Bouissou, journaliste au « Monde », dans sa chronique."
"A Kiev, des épouses de soldats réclament leur démobilisation après dix-huit mois de guerre",https://img.lemde.fr/2023/11/12/2/0/4000/2666/110/73/60/0/357d37b_1699799827899-manifestation-kiev-10.jpg,"Sur la place Maïdan, comme dans le reste de l’Ukraine, des femmes manifestent depuis deux semaines pour le retour et le remplacement de leurs proches partis sur le front aux premières heures de l’invasion russe."
"En France, la « Task Force 19 » forme au combat d’infanterie des soldats ukrainiens à la motivation « très forte »",https://img.lemde.fr/2023/11/10/0/7/3985/2657/110/73/60/0/d344fbd_1699643469408-elias-lemonde-008212.jpg,"L’armée française a constitué un détachement chargé d’entraîner dans un même camp du centre du pays des recrues venues d’Ukraine, pour la plupart des engagés volontaires."
Nord Stream 1 et 2 : un officier ukrainien désigné comme l’auteur du sabotage des gazoducs,https://img.lemde.fr/2022/09/27/0/0/1758/1172/110/73/60/0/c974778_0169ea7281b64385a73fa2cc284433b7-0169ea7281b64385a73fa2cc284433b7-0.jpg,"Le colonel Tchervinski aurait dirigé l’équipe qui a fait exploser, en septembre 2022, les deux pipelines en mer Baltique, selon une enquête conjointe du « Spiegel » et du « Washington Post ». L’intéressé dément ce qui pourrait devenir une affaire embarrassante pour Volodymyr Zelensky."
Le point sur la guerre en Ukraine : les dernières informations,https://img.lemde.fr/2023/11/11/0/376/4108/2739/110/73/60/0/52d8276_6a786067628849c88724481f313adcf7-0-b388b64ce75f4b85ab4de32636fa04cc.jpg,Les autorités russes ont ouvert une enquête pour « acte terroriste » après le déraillement d’un train de marchandises dans une région située au sud-est de Moscou. De nombreux sabotages sur les voies ferrées en Russie ont été signalés depuis que Moscou a lancé son offensive contre l’Ukraine en février 2022.
"François Lecointre, ancien chef d’état-major des armées : « Avec naïveté, nos sociétés ont pensé que la guerre était désormais archaïque »",https://img.lemde.fr/2023/11/09/1453/0/5504/3669/110/73/60/0/740da36_1699543904576-maxnewsworldfive535175.jpg,"L’évolution des tensions internationales impose aux grandes démocraties de penser les conditions d’une montée en puissance rapide en cas de conflit, estime François Lecointre, ancien chef d’état-major des armées dans un entretien au « Monde »."
Guerre en Ukraine : des pirates du GRU ont déclenché une panne électrique en même temps que des frappes aériennes,https://img.lemde.fr/2018/10/04/1/186/867/577/110/73/60/0/203d53e_iNKx2_jKuOjNuJi-KAmjHTFW.jpg,"En octobre 2022, l’unité Sandworm est parvenue à perturber le fonctionnement d’un réseau électrique ukrainien, selon un rapport de l’entreprise Mandiant publié jeudi. Une attaque dont la chronologie interroge fortement."
"La course contre la montre pour rapatrier Bogdan Ermokhin, orphelin de Marioupol déporté en Russie",https://img.lemde.fr/2023/06/18/0/72/2562/1708/110/73/60/0/fdb2203_fw1-ukraine-crisis-britain-recovery-0414-11.jpg,"Le jeune Ukrainien fêtera ses 18 ans le 19 novembre. Sa cousine et son avocate se battent pour obtenir son retour, craignant qu’il ne soit, à sa majorité, mobilisé contre son gré par l’armée russe."
L’Ukraine se prépare à affronter un nouvel hiver de guerre,https://img.lemde.fr/2023/11/09/2/0/4000/2666/110/73/60/0/76ff291_1699513710428-sujet-preparatifs-hiver-2.jpg,"Traumatisée par la campagne massive de bombardements sur les infrastructures énergétiques du pays à l’hiver 2022-2023, la population anticipe et s’équipe en bonbonnes de gaz et générateurs. Face à une baisse de moral générale, le président Zelensky en appelle à l’unité."
"L’aide militaire de la France à l’Ukraine estimée à 3,2 milliards d’euros",https://img.lemde.fr/2023/02/01/0/0/8640/5760/110/73/60/0/a1c24fd_356f1f455a544d01b64fba989f5b3e8a-0-5f734d4030db4832b7068b84a8370953.jpg,"Destiné à répondre aux critiques de ceux qui jugent que Paris n’en fait pas assez pour aider Kiev, un rapport parlementaire détaille le coût de l’armement livré et des formations militaires dispensées."
"A Tbilissi, les Géorgiens célèbrent le rapprochement avec l’UE : « C’est une chance historique »",https://img.lemde.fr/2023/11/09/0/0/6192/4128/110/73/60/0/0085b13_1699521695568-914961.jpg,"La Commission européenne a octroyé, mercredi, un feu vert sous conditions pour que le pays obtienne le statut de candidat officiel à l’Union européenne."
"Jean-Marie Guéhenno, ancien diplomate : « La situation en Ukraine et en Palestine risque de faire perdre aux Européens le respect d’eux-mêmes et celui des autres »",https://img.lemde.fr/2023/11/08/0/0/5646/3764/110/73/60/0/3dff627_309e1c90512642b088790d303f11d7ab-0-dc36eeb8b4d8492d84af5cbd764a8e6b.jpg,"Les hésitations de l’UE face à la situation en Ukraine et à l’escalade du conflit israélo-palestinien ternit durablement son image et les valeurs qu’elle entend promouvoir, estime l’ancien secrétaire général adjoint des Nations unies, dans une tribune au « Monde »."
"« Eviter la guerre est une affaire de puissance, non d’idéologie et seuls les Etats-Unis disposent de la capacité à réparer leurs propres erreurs »",https://img.lemde.fr/2023/11/07/0/139/4212/2808/110/73/60/0/6ca996c_2023-11-07t153236z-1696861854-rc2w74aahrpi-rtrmadp-3-usa-biden-approval.JPG,"Le juriste Serge Sur souligne, dans une tribune au « Monde », ce que la déliquescence actuelle des relations internationales doit à l’action – et à l’inaction – des Etats-Unis depuis la fin de la guerre froide."
"« Face aux conflits russo-ukrainien ou Israël-Hamas, le constat est le même : il n’y a pas de “communauté internationale” susceptible d’imposer un règlement »",https://img.lemde.fr/2023/10/30/0/0/3499/2333/110/73/60/0/38d5363_5d2455d3fbe0421e9699ea68a87977d4-0-9a722b39e1034df0886ca42f2e0cb2d8.jpg,"Les Etats-Unis étant sur la défensive, la Chine et la Russie se faisant les chantres d’un ordre mondial anti-américain, le Conseil de sécurité de l’ONU se retrouve paralysé, constate, dans sa chronique, Alain Frachon, éditorialiste au « Monde »."
Guerre Israël-Hamas : « Comment résoudre les drames hérités du XXᵉ siècle pour qu’ils ne nous empêchent pas de répondre à ceux du XXIᵉ ? »,https://img.lemde.fr/2023/11/08/0/0/3750/2500/110/73/60/0/1b29ae7_5818640-01-06.jpg,"Justin Vaïsse, fondateur et directeur général du Forum de Paris sur la paix qui se tiendra du 9 au 11 novembre, rappelle dans une tribune au « Monde » qu’une issue pacifique au conflit israélo-palestinien ne pourra être trouvée qu’en œuvrant pour la paix à court, à moyen et à long terme."
Adhésion de l’Ukraine et de la Moldavie à l’Union européenne : la Commission recommande l’ouverture des négociations,https://img.lemde.fr/2023/11/08/37/0/7944/5296/110/73/60/0/21559a3_5819280-01-06.jpg,"L’avis favorable de la Commission européenne doit maintenant être approuvé ou non par les Vingt-Sept à l’occasion de leur prochain sommet, les 14 et 15 décembre à Bruxelles. Ursula von der Leyen recommande d’accorder le statut de candidat à la Géorgie."
L’offensive de charme de l’Ukraine vers l’Afrique passe par Pretoria,https://img.lemde.fr/2023/11/06/19/0/4488/2992/110/73/60/0/b9cc639_2023-11-06t100835z-2002910315-rc2k74axs6sx-rtrmadp-3-ukraine-crisis-safrica.JPG,"En visite pour la première fois en Afrique du Sud, Dmytro Kuleba, le ministre ukrainien des affaires étrangères, veut ouvrir un nouveau chapitre dans les relations de Kiev avec Pretoria et le reste du continent."
"Maciek Hamela, la caméra au poing sur les routes d’Ukraine",https://img.lemde.fr/2023/10/30/62/0/1500/1000/110/73/60/0/357a4c1_307833-3345205.jpg,"Aux premiers jours de l’invasion russe, le cinéaste polonais s’est improvisé chauffeur pour aider les civils ukrainiens à fuir la guerre, tout en recueillant leur témoignage, dans le huis clos de son van. Son film « Pierre feuille pistolet » est sorti en salle en France le 8 novembre."
Un voyage de Volodymyr Zelensky en Israël remis en question après une fuite dans les médias,https://img.lemde.fr/2023/11/06/0/0/3000/2000/110/73/60/0/f49db5d_1699261942924-888004.jpg,"Le président ukrainien, qui assume un positionnement pro-israélien, tente de rallier l’Etat hébreu à sa cause depuis le début de l’invasion de son pays par la Russie."
Projet de loi « immigration » : les concessions de Darmanin à la droite,https://img.lemde.fr/2023/11/07/3/0/5900/3933/110/73/60/0/a42cd2c_1699343990824-jmug231106030.jpg,"La suppression de l’aide médicale d’Etat, au profit d’une aide médicale d’urgence pour les sans-papiers, a été adoptée au Sénat, mardi, par la droite et les centristes, sans que le gouvernement s’y oppose formellement."
Loi « immigration » : les sénateurs de droite et du centre s’accordent sur la suppression de l’article portant sur l’octroi d’un titre de séjour pour les travailleurs sans papiers,https://img.lemde.fr/2023/11/07/0/0/7414/4943/110/73/60/0/d654bfa_5812338-01-06.jpg,"Bruno Retailleau, président du groupe Les Républicains, estime que « cet accord devrait permettre au Sénat de voter son propre texte, qui modifie en profondeur la version présentée par le gouvernement », dans un communiqué."
Loi « immigration » : le Sénat adopte la suppression de l’aide médicale de l’Etat pour les sans-papiers,https://img.lemde.fr/2023/11/07/3/0/5900/3933/110/73/60/0/a42cd2c_1699343990824-jmug231106030.jpg,"Les sénateurs ont voté à la place une « aide médicale d’urgence » qui réduit drastiquement le panier de soins remboursés. Pour entrer en vigueur, le dispositif devra être voté à l’Assemblée nationale."
Immigration : le risque d’un débat sans vision,https://img.lemde.fr/2023/11/07/0/0/5899/3933/110/73/60/0/9407538_1699346014202-jmug231106052.jpg,"L’examen du projet de loi sur l’immigration, qui a commencé au Sénat le 6 novembre, est pollué par une partie de poker menteur où se mêlent les ambitions de Gérald Darmanin, l’alarmante poursuite du RN engagée par LR et l’incapacité de la gauche de tenir un cap, au risque de privilégier la démagogie plutôt que la rationalité."
"« Le projet de loi immigration, cet objet politique mutant révélateur des contraintes, des contradictions et des impasses du moment »",https://img.lemde.fr/2023/11/07/0/0/5899/3933/110/73/60/0/20394b5_1699316316370-jmug231106008.jpg,"Censé incarner le « en même temps » macronien, ce texte illustre finalement son épuisement, et consacre le retour du clivage droite-gauche, analyse Solenn de Royer, journaliste au « Monde », dans sa chronique."
Le Sénat poursuit le durcissement du projet de loi « immigration »,https://img.lemde.fr/2023/11/07/3/0/5900/3933/110/73/60/0/d461a7a_1699343996440-jmug231106074.jpg,"Vote de quotas annuel par le Parlement, renforcement des conditions du regroupement familial… Les élus de la droite et du centre ont modifié le texte avec l’assentiment du ministre de l’intérieur, Gérald Darmanin, qui a mis en avant la « fermeté » du projet."
"Aide médicale d’Etat : à Saint-Denis, « des retards de diagnostic énormes chez les patients qui n’ont pas de couverture maladie »",https://img.lemde.fr/2023/11/06/0/0/2362/1574/110/73/60/0/2c8729d_1699289447949-24-dscf7179-millerand.jpg,"Alors que le projet de loi « immigration » prévoit de supprimer l’AME, dans un centre de Médecins du monde et un centre médico-social de Seine-Saint-Denis, des soignants qui prennent en charge les sans-papiers s’inquiètent des conséquences sanitaires d’une telle décision."
"Au Sénat, la crise politique couve autour du projet de loi « immigration »",https://img.lemde.fr/2023/11/01/3/0/5900/3933/110/73/60/0/e84fa0c_1698851698063-jmug231026031.jpg,"Ajourné à maintes reprises depuis son annonce à l’été 2022, le texte porté par le ministre de l’intérieur, Gérald Darmanin, est examiné à partir de lundi en séance publique au Palais du Luxembourg."
